,REQUEST_GUID,FORM_ID,COUNTRY,USAGE,UPDATE_DT,FUNCTION,RESULT_INDICATOR,OPERATOR,LIMIT,UNIT,HIGH_OPERATOR,HIGH_LIMIT,CITATION,REGLINK,COMMENTS,CITATION_UPDATE_IN_PROGRESS,REGULATION_NAME
467369,20211122226,17787,Croatia,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467370,20211122226,17787,Croatia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467371,20211122226,17787,Croatia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467377,20211122226,17787,Bulgaria,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467378,20211122226,17787,Bulgaria,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467379,20211122226,17787,Bulgaria,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467383,20211122226,17787,French Polynesia,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467384,20211122226,17787,French Polynesia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467385,20211122226,17787,French Polynesia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467394,20211122226,17787,Brazil,"Tea (dried leaves, stalks and flowers)",,Pesticides,EFFECTIVE BAN,,0.0,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467395,20211122226,17787,Brazil,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467396,20211122226,17787,Brazil,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467400,20211122226,17787,Cyprus,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467401,20211122226,17787,Cyprus,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467402,20211122226,17787,Cyprus,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467406,20211122226,17787,French West Indies,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467407,20211122226,17787,French West Indies,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467412,20211122226,17787,France,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467413,20211122226,17787,France,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467416,20211122226,17787,European Union,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467417,20211122226,17787,European Union,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467418,20211122226,17787,European Union,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467428,20211122226,17787,Aruba,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467429,20211122226,17787,Aruba,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467430,20211122226,17787,French West Indies,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467435,20211122226,17787,Argentina,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467436,20211122226,17787,Argentina,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467437,20211122226,17787,Argentina,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467441,20211122226,17787,Aruba,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467445,20211122226,17787,Belarus,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467446,20211122226,17787,Belarus,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467447,20211122226,17787,Belarus,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467451,20211122226,17787,Belgium,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467452,20211122226,17787,Belgium,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467453,20211122226,17787,Belgium,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467457,20211122226,17787,Canada,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.1,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467458,20211122226,17787,Canada,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467459,20211122226,17787,Canada,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467463,20211122226,17787,French Guiana,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467464,20211122226,17787,French Guiana,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467465,20211122226,17787,Denmark,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467466,20211122226,17787,Denmark,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467467,20211122226,17787,Denmark,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467474,20211122226,17787,Anguilla,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467475,20211122226,17787,Anguilla,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467476,20211122226,17787,Anguilla,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467477,20211122226,17787,French Guiana,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467487,20211122226,17787,American Samoa,"Tea (dried leaves, stalks and flowers)",,Pesticides,EFFECTIVE BAN,,0.0,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467488,20211122226,17787,American Samoa,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467489,20211122226,17787,American Samoa,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467493,20211122226,17787,Estonia,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467494,20211122226,17787,Estonia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467495,20211122226,17787,Estonia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467506,20211122226,17787,Algeria,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467507,20211122226,17787,Algeria,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
467508,20211122226,17787,Algeria,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: FUNGICIDE,0,
570879,20211122226,215389,France,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570880,20211122226,215389,France,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570884,20211122226,215389,Greenland,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570885,20211122226,215389,Greenland,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570890,20211122226,215389,Italy,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570891,20211122226,215389,Italy,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570896,20211122226,215389,Ireland,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570897,20211122226,215389,Ireland,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570903,20211122226,215389,Croatia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570904,20211122226,215389,Croatia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570908,20211122226,215389,Guam,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570909,20211122226,215389,Guam,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570917,20211122226,215389,Finland,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570918,20211122226,215389,Finland,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570923,20211122226,215389,Greece,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570924,20211122226,215389,Greece,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570928,20211122226,215389,India,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570929,20211122226,215389,India,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570934,20211122226,215389,Hungary,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570935,20211122226,215389,Hungary,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570939,20211122226,215389,Korea,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570940,20211122226,215389,Korea,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570944,20211122226,215389,Chile,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570945,20211122226,215389,Chile,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570952,20211122226,215389,Germany,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570953,20211122226,215389,Germany,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570959,20211122226,215389,Monaco,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570960,20211122226,215389,Monaco,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570965,20211122226,215389,European Union,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570966,20211122226,215389,European Union,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570970,20211122226,215389,Luxembourg,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570971,20211122226,215389,Luxembourg,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570975,20211122226,215389,Estonia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570976,20211122226,215389,Estonia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570983,20211122226,215389,Lithuania,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570984,20211122226,215389,Lithuania,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570988,20211122226,215389,Canada,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.1,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570989,20211122226,215389,Canada,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570990,20211122226,215389,Canada,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570996,20211122226,215389,Georgia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
570997,20211122226,215389,Georgia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571001,20211122226,215389,Japan,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571002,20211122226,215389,Japan,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571008,20211122226,215389,Iceland,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571009,20211122226,215389,Iceland,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571013,20211122226,215389,Kosovo,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571014,20211122226,215389,Kosovo,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571018,20211122226,215389,Denmark,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571019,20211122226,215389,Denmark,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571024,20211122226,215389,Latvia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571025,20211122226,215389,Latvia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571031,20211122226,215389,French West Indies,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571032,20211122226,215389,French West Indies,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571039,20211122226,215389,French Polynesia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571040,20211122226,215389,French Polynesia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571044,20211122226,215389,Moldova,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571045,20211122226,215389,Moldova,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571049,20211122226,215389,Czech Republic,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571050,20211122226,215389,Czech Republic,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571055,20211122226,215389,French Guiana,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571056,20211122226,215389,French Guiana,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571060,20211122226,215389,Liechtenstein,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571061,20211122226,215389,Liechtenstein,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571066,20211122226,215389,Malaysia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571067,20211122226,215389,Malaysia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571071,20211122226,215389,Cyprus,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571072,20211122226,215389,Cyprus,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571077,20211122226,215389,Malta,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571078,20211122226,215389,Malta,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571085,20211122226,215389,South Africa,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571086,20211122226,215389,South Africa,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571090,20211122226,215389,Paraguay,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571091,20211122226,215389,Paraguay,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571096,20211122226,215389,Saudi Arabia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571097,20211122226,215389,Saudi Arabia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571101,20211122226,215389,Switzerland,"Tea (dried leaves, stalks and flowers)",,Pesticides,DEFAULT APPLIES,,0.01,PPM,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571102,20211122226,215389,Switzerland,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571103,20211122226,215389,Switzerland,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571110,20211122226,215389,Slovakia,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571111,20211122226,215389,Slovakia,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571120,20211122226,215389,Spain,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571121,20211122226,215389,Sao Tome and Principe,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571122,20211122226,215389,Sao Tome and Principe,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571127,20211122226,215389,Spain,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571131,20211122226,215389,Oman,Tea (instant),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
571132,20211122226,215389,Oman,Tea (ready-to-drink),,Pesticides,REVIEW THE RAW MATERIALS,,,,,,,,**Comments:** CLASS = PESTICIDES: NEONICOTINOID INSECTICIDE ,0,
